epoch;accuracy;loss;val_accuracy;val_loss
0;0.50120384;1.1413380173580605;0.21052632;1.4968575239181519
1;0.695626;0.7251279577971653;0.05263158;5.4071125984191895
2;0.80718297;0.5292931793206768;0.2631579;2.3588552474975586
3;0.89907706;0.33442220098995284;0.42105263;3.159015417098999
4;0.9389045;0.22124621532199662;0.2631579;3.766052722930908
5;0.9354936;0.24119712075107935;0.36842105;4.355663299560547
6;0.95154494;0.184295397347518;0.47368422;3.403701066970825
7;0.9598716;0.16048984540204844;0.42105263;3.0743072032928467
8;0.950943;0.19101979540448702;0.42105263;3.8047730922698975
9;0.9609751;0.15263023010244292;0.47368422;3.6777942180633545
10;0.9684992;0.13219382664574428;0.36842105;5.2887444496154785
11;0.99347913;0.033353256529950526;0.42105263;4.927582740783691
12;0.9975923;0.01640210400636713;0.36842105;5.6558146476745605
13;0.99689007;0.013967736135349037;0.36842105;5.956552505493164
14;0.99839485;0.01075159349885394;0.36842105;6.410384654998779
15;0.9980939;0.01414243965534894;0.31578946;6.497788906097412
16;0.9980939;0.012798263306242157;0.36842105;6.957256317138672
17;0.9981942;0.010167016696141801;0.36842105;6.9683918952941895
18;0.99829453;0.009442260654895068;0.36842105;7.0598883628845215
19;0.9985955;0.007814150093662228;0.36842105;7.059788703918457
20;0.9980939;0.01226983958683171;0.36842105;7.4353742599487305
21;0.99779296;0.01705008174774755;0.36842105;7.504031658172607
22;0.9980939;0.013492625845562512;0.36842105;7.6635637283325195
23;0.99869585;0.009437535580370363;0.36842105;7.741898536682129
24;0.9988965;0.008304589035361368;0.36842105;7.800663948059082
25;0.99879616;0.008038390917644017;0.36842105;7.594354152679443
26;0.9988965;0.0076730989124168345;0.36842105;7.8104963302612305
27;0.99929774;0.004889721596260426;0.36842105;7.935423374176025
28;0.9988965;0.0053722239696818936;0.36842105;7.928369045257568
29;0.99949837;0.0038371170349011993;0.36842105;7.925858497619629
30;0.99929774;0.004870175477541828;0.36842105;8.007012367248535
31;0.99959874;0.003021500567639162;0.36842105;8.005362510681152
32;0.99929774;0.0045517301507943106;0.36842105;8.005688667297363
33;0.99939805;0.004511452344289;0.36842105;7.920858860015869
34;0.9989968;0.006452135531817388;0.36842105;7.852230548858643
35;0.99949837;0.00278469625491446;0.36842105;7.913865089416504
36;0.9988965;0.008058505668835666;0.36842105;8.006970405578613
37;0.9989968;0.007247112909724959;0.36842105;7.9106125831604
38;0.9991974;0.0068540032298070935;0.36842105;7.976093292236328
39;0.9991974;0.0044563038264491;0.36842105;7.976083278656006
40;0.99939805;0.0030538533350917157;0.36842105;7.9843058586120605
41;0.99969906;0.002498513280500083;0.36842105;8.006596565246582
42;0.9991974;0.00532091156968158;0.36842105;8.00097942352295
43;0.99929774;0.004316992754622281;0.36842105;8.015592575073242
44;0.99959874;0.003780758306152494;0.36842105;7.9749064445495605
45;0.99949837;0.0030341506311301826;0.36842105;7.935253620147705
46;0.9990971;0.006152428286420698;0.36842105;7.957398891448975
47;0.99929774;0.0038201614210218973;0.36842105;7.956782341003418
48;0.9989968;0.006658913714328844;0.36842105;8.041424751281738
49;0.99879616;0.009342561389727683;0.36842105;7.9594597816467285
50;0.9988965;0.007357137901091195;0.36842105;7.947124481201172
51;0.9989968;0.008117522964385223;0.36842105;8.028341293334961
