epoch;accuracy;loss;val_accuracy;val_loss
0;0.61185795;0.9095576782479141;0.2631579;2.463823080062866
1;0.8296549;0.49134168765518105;0.36842105;3.400397777557373
2;0.9394061;0.22308818010215678;0.21052632;4.861718654632568
3;0.9747191;0.1127645123486869;0.2631579;5.776625156402588
4;0.9626806;0.15978336335424437;0.21052632;5.194509983062744
5;0.98164123;0.08469588352542186;0.2631579;5.799312591552734
6;0.9675963;0.13635839795096544;0.21052632;7.116683006286621
7;0.9863563;0.07557842002103006;0.15789473;7.011109828948975
8;0.9855538;0.07722313419476982;0.31578946;5.939622402191162
9;0.97913325;0.10208568685328555;0.2631579;6.508115291595459
10;0.9803371;0.08840582963913741;0.2631579;7.837087631225586
11;0.99689007;0.01391498302819617;0.31578946;7.090871810913086
12;0.99879616;0.0074808754915981455;0.31578946;7.697238922119141
13;0.9990971;0.007783842791004251;0.31578946;7.944278240203857
14;0.9990971;0.005304751573367336;0.31578946;8.724242210388184
15;0.99929774;0.0026665142554834443;0.2631579;10.273200035095215
16;0.99879616;0.009797780649537352;0.2631579;9.985715866088867
17;0.9998997;0.0008231068074767894;0.31578946;10.429100036621094
18;0.9990971;0.009149942590048131;0.31578946;10.784943580627441
19;0.9985955;0.011031048645580825;0.2631579;11.037857055664062
20;0.9989968;0.008755872041044341;0.31578946;10.948789596557617
21;0.9985955;0.013233032345169704;0.31578946;10.442368507385254
22;0.99869585;0.007216367395197297;0.36842105;10.298161506652832
23;0.9990971;0.00493665932516929;0.31578946;10.254647254943848
24;0.99929774;0.00443777405902756;0.31578946;10.456432342529297
25;0.99929774;0.00628944267641695;0.31578946;10.725944519042969
26;0.99939805;0.005732739932823913;0.31578946;10.591285705566406
27;0.99949837;0.0013861646598609639;0.31578946;10.835151672363281
