epoch;accuracy;loss;val_accuracy;val_loss
0;0.5859751;0.9873132596620587;0.36842105;1.6162370443344116
1;0.8251405;0.49011483422538826;0.42105263;2.2786865234375
2;0.91061395;0.29491965661653546;0.21052632;3.408129930496216
3;0.9377006;0.22176111726326506;0.31578946;3.586205005645752
4;0.94542533;0.20017367960469584;0.47368422;3.186876058578491
5;0.95385236;0.17848758954542837;0.31578946;4.275932788848877
6;0.95445424;0.17690361781198274;0.36842105;3.9921512603759766
7;0.9542536;0.1668824762327187;0.42105263;3.3769209384918213
8;0.9689005;0.1303490408461535;0.36842105;4.945227146148682
9;0.9698034;0.13254363191453067;0.21052632;4.977623462677002
10;0.96829855;0.1240638495627701;0.42105263;3.4907708168029785
11;0.9710072;0.11749922229802269;0.2631579;4.403183937072754
12;0.9828451;0.07227208579305176;0.2631579;6.9183783531188965
13;0.98003614;0.09653221614966034;0.2631579;5.251117706298828
14;0.9874599;0.06426823857490027;0.31578946;5.299111843109131
15;0.9832464;0.07984705152192614;0.2631579;5.296440124511719
16;0.9860554;0.06992389898064036;0.31578946;6.217963695526123
17;0.9908708;0.04936871520345612;0.2631579;9.24625015258789
18;0.989065;0.06275751595607738;0.36842105;7.287415981292725
19;0.989065;0.06517942757723198;0.31578946;7.157537937164307
20;0.9932785;0.04152058560872936;0.21052632;9.328194618225098
21;0.9872592;0.07652597540449392;0.31578946;7.7237629890441895
22;0.9902689;0.053175914080514176;0.21052632;8.240579605102539
23;0.989366;0.06495924510793914;0.21052632;7.34114408493042
24;0.989366;0.0638271392739126;0.42105263;6.554747581481934
25;0.9908708;0.0531601680527106;0.31578946;7.408407688140869
26;0.9985955;0.0073363586266278055;0.2631579;8.709498405456543
27;0.9991974;0.006563710945244112;0.31578946;8.854687690734863
28;0.9991974;0.005519276299867817;0.2631579;9.658979415893555
29;0.99929774;0.00423706109439922;0.2631579;10.141571998596191
30;0.99959874;0.004779680918269723;0.2631579;11.016698837280273
31;0.9989968;0.007692897974629595;0.2631579;11.518631935119629
32;0.99949837;0.0045119412844406475;0.31578946;11.291424751281738
33;0.99949837;0.005825986263567555;0.31578946;11.087359428405762
34;0.99969906;0.002908591477590193;0.2631579;11.912055969238281
35;0.99929774;0.0026441573009756145;0.31578946;11.888435363769531
36;0.9998997;0.0012342224339352435;0.31578946;11.656376838684082
37;0.99949837;0.0032942747206791143;0.31578946;12.871554374694824
38;0.9997994;0.0013352917875897874;0.2631579;13.927652359008789
39;0.9998997;0.00038931384390354976;0.2631579;14.370049476623535
40;0.9997994;0.0022995223351173397;0.2631579;14.912432670593262
41;0.99969906;0.0018181858933736862;0.21052632;15.765069007873535
42;0.99969906;0.0015143454462297245;0.2631579;15.269960403442383
43;0.99939805;0.008332850755268859;0.2631579;15.954129219055176
44;0.99969906;0.003119380372631247;0.2631579;15.500138282775879
45;0.99939805;0.0040126234589441985;0.31578946;14.704388618469238
46;0.9997994;0.0032845940687681;0.2631579;14.982396125793457
47;0.99939805;0.003308970064124008;0.31578946;14.870173454284668
48;1.0;0.00017571509270867847;0.31578946;15.656190872192383
49;0.99939805;0.00300046621454922;0.31578946;15.562095642089844
50;0.99969906;0.0018751477428923362;0.31578946;15.740363121032715
51;0.9998997;0.0016036152429178062;0.31578946;15.747821807861328
52;0.99969906;0.0028937203529000683;0.31578946;15.811114311218262
53;0.99969906;0.0014763494446867482;0.31578946;15.705092430114746
54;0.9998997;0.0003210277890763192;0.31578946;15.813462257385254
55;0.9998997;0.0019479032480149699;0.31578946;15.870074272155762
56;0.9997994;0.0011705347679654904;0.31578946;15.860430717468262
57;0.9997994;0.0004976226000788994;0.2631579;16.582983016967773
58;0.9997994;0.003196257092358286;0.2631579;16.34779930114746
59;0.99959874;0.002733910182511756;0.2631579;16.35093116760254
60;0.99959874;0.0029999458428849345;0.2631579;16.550994873046875
61;0.9998997;0.0010547687948515236;0.31578946;16.224803924560547
62;0.9997994;0.003281074572391125;0.31578946;16.17615509033203
63;0.99969906;0.002567045563278909;0.2631579;16.484342575073242
64;0.9998997;0.0004889793062203002;0.2631579;16.672693252563477
65;0.9997994;0.0005705436403157204;0.31578946;16.175792694091797
66;0.9998997;0.000660757448483029;0.2631579;16.502826690673828
67;0.9998997;0.0014767618366150212;0.31578946;16.303173065185547
68;1.0;0.00012741381157749262;0.31578946;16.164459228515625
69;0.9998997;0.0008496746863794346;0.2631579;16.9838809967041
70;0.9998997;0.002323190752655732;0.31578946;16.517333984375
71;0.99959874;0.00415306397646283;0.31578946;16.408235549926758
72;1.0;8.539455214872438e-05;0.2631579;16.652788162231445
73;0.9998997;0.0004767974367366295;0.31578946;16.708019256591797
