epoch;accuracy;loss;val_accuracy;val_loss
0;0.8222311;29.909165493379497;0.42105263;29.745637893676758
1;0.98866373;0.6600943292606544;0.36842105;23.220340728759766
2;0.99458265;0.22122479572262216;0.31578946;33.028602600097656
3;0.99588686;0.18377732528250676;0.31578946;26.7581787109375
4;0.99548554;0.2939592273621842;0.36842105;28.85930061340332
5;1.0;0.0;0.36842105;28.8592472076416
6;1.0;0.0;0.36842105;28.683629989624023
7;1.0;0.0;0.36842105;28.64771842956543
8;1.0;0.0;0.36842105;28.616432189941406
9;1.0;0.0;0.36842105;28.61614990234375
10;1.0;0.0;0.36842105;28.638158798217773
11;1.0;0.0;0.36842105;28.6201229095459
12;1.0;0.0;0.36842105;28.61262321472168
13;1.0;0.0;0.36842105;28.612186431884766
14;1.0;0.0;0.36842105;28.582544326782227
15;1.0;0.0;0.36842105;28.582332611083984
16;1.0;0.0;0.36842105;28.539897918701172
17;1.0;0.0;0.36842105;28.53968620300293
18;1.0;0.0;0.36842105;28.536762237548828
19;1.0;0.0;0.36842105;28.536151885986328
20;1.0;0.0;0.36842105;28.50425910949707
21;1.0;0.0;0.36842105;28.504243850708008
22;1.0;0.0;0.36842105;28.4278564453125
23;1.0;0.0;0.36842105;28.427833557128906
24;1.0;0.0;0.36842105;28.42335319519043
25;1.0;0.0;0.36842105;28.4030818939209
26;1.0;0.0;0.36842105;28.403738021850586
27;1.0;0.0;0.36842105;28.403390884399414
28;1.0;0.0;0.36842105;28.403230667114258
29;1.0;0.0;0.36842105;28.405010223388672
30;1.0;0.0;0.36842105;28.405010223388672
