epoch;accuracy;loss;val_accuracy;val_loss
0;0.59520465;0.946874710855285;0.36842105;2.829486846923828
1;0.8654695;0.41148363535754373;0.31578946;3.5528669357299805
2;0.9305779;0.2512580008032234;0.31578946;4.168081760406494
3;0.92044544;0.2805304895984801;0.31578946;3.3154609203338623
4;0.92526084;0.25834656829077207;0.31578946;4.53947114944458
5;0.9559591;0.1751708785433735;0.31578946;4.1809401512146
6;0.9684992;0.13716247134406961;0.31578946;5.713683128356934
7;0.9660915;0.13524080148373355;0.31578946;5.078718662261963
8;0.9747191;0.11080481963722487;0.2631579;5.823007583618164
9;0.9745185;0.11005782508657555;0.2631579;5.878189563751221
10;0.98194224;0.0886464003820337;0.21052632;5.856775283813477
11;0.99779296;0.012892745438134253;0.15789473;6.342588901519775
12;0.9972913;0.010367199358396549;0.21052632;7.125481128692627
13;0.9990971;0.006402920884208045;0.2631579;7.096553802490234
14;0.9988965;0.006590577810328158;0.15789473;8.422966003417969
15;0.99869585;0.008718091728466874;0.2631579;8.12686538696289
16;0.9989968;0.004179179773072419;0.31578946;8.437618255615234
17;0.99879616;0.004904168475242044;0.21052632;8.839618682861328
18;0.99929774;0.004844542793518433;0.21052632;9.123948097229004
19;0.99929774;0.004072119011925825;0.21052632;9.710421562194824
20;0.99939805;0.0031100036372476592;0.21052632;11.181205749511719
21;0.9991974;0.004983675230152182;0.21052632;11.216891288757324
22;0.99959874;0.00251481822840104;0.21052632;11.382840156555176
23;0.9997994;0.001418946768790499;0.21052632;11.157712936401367
24;0.99969906;0.0022207690763726045;0.21052632;11.335482597351074
25;0.99949837;0.002865993281020521;0.21052632;11.075345039367676
26;0.99949837;0.004164861083555855;0.21052632;11.188346862792969
27;0.99969906;0.0034659933253643454;0.21052632;11.442742347717285
28;0.9997994;0.0011299144605911343;0.21052632;11.280891418457031
29;0.99969906;0.0017283967589424504;0.21052632;11.601978302001953
30;0.99939805;0.005249825535026486;0.21052632;11.490205764770508
31;0.99939805;0.00519482157177065;0.21052632;11.499664306640625
32;0.9997994;0.0009718300682003862;0.21052632;11.419275283813477
33;0.99949837;0.0019405010720596806;0.21052632;11.406745910644531
