epoch;accuracy;loss;val_accuracy;val_loss
0;0.5796549;0.9821836625018051;0.31578946;2.1834194660186768
1;0.853431;0.44022286851945697;0.31578946;3.636059045791626
2;0.92134833;0.27531272841447046;0.2631579;4.279468059539795
3;0.94060993;0.20182282882137148;0.21052632;5.187428951263428
4;0.93589485;0.240366232053737;0.36842105;4.034783840179443
5;0.9589687;0.15572113376394822;0.42105263;3.844388484954834
6;0.97211075;0.11166584661849334;0.42105263;4.061908721923828
7;0.97802967;0.09617348880780618;0.36842105;5.459840297698975
8;0.97411716;0.11091027896474587;0.36842105;4.681944847106934
9;0.97792935;0.09780454872673852;0.31578946;5.170802116394043
10;0.98364764;0.06951865752415962;0.2631579;6.680169582366943
11;0.9961878;0.021563860377088268;0.31578946;6.751614093780518
12;0.99839485;0.008789821650666958;0.31578946;7.405211448669434
13;0.9991974;0.005536233099488793;0.31578946;7.725955486297607
14;0.9981942;0.009695228513716653;0.31578946;7.708479404449463
15;0.99929774;0.005716573261592287;0.31578946;8.054682731628418
16;0.99929774;0.004237500355671409;0.2631579;9.486828804016113
17;0.9988965;0.007069940823754313;0.42105263;8.018180847167969
18;0.9991974;0.006765775958761764;0.31578946;9.780570030212402
19;0.9990971;0.0036557365193704994;0.2631579;10.422857284545898
20;0.99969906;0.0026019552656216666;0.2631579;12.040715217590332
21;0.9989968;0.007855071137374912;0.2631579;11.650266647338867
22;0.9989968;0.008260239125361245;0.2631579;11.473472595214844
23;0.99929774;0.004311873217225614;0.2631579;11.4329833984375
24;0.99959874;0.0023676809903985336;0.2631579;11.44721508026123
25;0.99969906;0.003018657805152301;0.2631579;11.267242431640625
26;0.99879616;0.005716610186184838;0.2631579;10.83714771270752
27;0.99959874;0.004464449374842681;0.2631579;10.792104721069336
28;0.99959874;0.004110362843764882;0.2631579;10.741250991821289
29;0.99959874;0.00445532011305263;0.2631579;10.908591270446777
30;0.99939805;0.004569567109346475;0.2631579;10.241557121276855
