epoch;accuracy;loss;val_accuracy;val_loss
0;0.46829855;1.1937134369227131;0.42105263;1.393318772315979
1;0.61577046;0.8540152179295523;0.47368422;2.3340535163879395
2;0.7459872;0.6300863812096046;0.2631579;2.4443461894989014
3;0.8572432;0.42549289547708213;0.47368422;2.33161997795105
4;0.9170345;0.2900516085003773;0.36842105;3.1077442169189453
5;0.924057;0.2754355064842904;0.31578946;3.814448595046997
6;0.951244;0.1835951083407021;0.42105263;3.121546506881714
7;0.94973916;0.19554284382402226;0.31578946;3.163916826248169
8;0.95345104;0.1722277564506374;0.5263158;2.435765504837036
9;0.95947033;0.158729848562535;0.47368422;3.1016523838043213
10;0.9690008;0.12022908044497618;0.47368422;4.299811363220215
11;0.99207467;0.044399087960842284;0.31578946;5.328418254852295
12;0.99689007;0.018601519836095665;0.21052632;6.250542640686035
13;0.9972913;0.014467343701838992;0.2631579;6.641114234924316
14;0.99749196;0.016314024814998024;0.36842105;6.372900009155273
15;0.99839485;0.009878467509672898;0.31578946;7.073012351989746
16;0.9975923;0.011370148872627755;0.21052632;8.312867164611816
17;0.99638844;0.02148998923853666;0.2631579;7.969120025634766
18;0.99779296;0.010436475336404325;0.2631579;7.914620876312256
19;0.9978933;0.013873049468095656;0.2631579;8.516194343566895
20;0.99739164;0.01699764649942209;0.2631579;9.212506294250488
21;0.99949837;0.004500286298237138;0.2631579;8.85483169555664
22;0.99879616;0.007474091843810559;0.31578946;8.981535911560059
23;0.9990971;0.0074975015382240115;0.2631579;9.275917053222656
24;0.99949837;0.002936005675546708;0.2631579;9.275965690612793
25;0.99849516;0.008471615473270964;0.2631579;9.156664848327637
26;0.9989968;0.005409664044153494;0.2631579;9.150019645690918
27;0.9991974;0.004928818808709554;0.31578946;9.17085075378418
28;0.9990971;0.004696377625075394;0.2631579;9.13801383972168
29;0.9990971;0.004220169370621975;0.31578946;9.185667037963867
30;0.99929774;0.00295421846210396;0.2631579;9.253968238830566
31;0.9990971;0.004095252627070715;0.2631579;9.257792472839355
