epoch;accuracy;loss;val_accuracy;val_loss
0;0.58848315;0.9471721714227961;0.42105263;2.136909246444702
1;0.8026685;0.534481075994467;0.42105263;2.4545650482177734
2;0.8771067;0.3691052192669619;0.42105263;3.3673412799835205
3;0.93408906;0.23738983475018657;0.36842105;3.7530641555786133
4;0.9518459;0.1854939791351485;0.36842105;4.1593546867370605
5;0.9629815;0.14905860826947143;0.36842105;4.660430431365967
6;0.96839887;0.1487178962668748;0.36842105;5.065894603729248
7;0.97502005;0.0998448392863641;0.21052632;6.817281723022461
8;0.97632426;0.10214562015850874;0.2631579;5.91231107711792
9;0.9803371;0.09644310081857488;0.31578946;5.305288791656494
10;0.9804374;0.0902041272061427;0.21052632;7.068145751953125
11;0.9825441;0.08485466978971638;0.2631579;7.789597988128662
12;0.98264444;0.08422572194980936;0.2631579;8.42119026184082
13;0.975622;0.1256608883929693;0.2631579;5.705944061279297
14;0.98304576;0.08212326875733462;0.2631579;6.158991813659668
15;0.9853531;0.07230678163536108;0.2631579;6.122786521911621
16;0.98093903;0.08984124929387044;0.31578946;7.089676856994629
17;0.98204255;0.08268535700809797;0.15789473;6.064833641052246
18;0.9818419;0.08337326390638104;0.15789473;7.50515604019165
19;0.9863563;0.07146676328017512;0.21052632;6.496837139129639
20;0.98685795;0.07010816894283849;0.15789473;7.988976955413818
21;0.99077046;0.054926537115195614;0.2631579;8.140509605407715
22;0.9885634;0.06075249557449881;0.21052632;6.7011003494262695
23;0.9843499;0.07503801803788496;0.21052632;8.331704139709473
24;0.9880618;0.05314434732971594;0.21052632;7.417332649230957
25;0.991874;0.05116321720186352;0.21052632;9.586080551147461
26;0.9980939;0.012810521132414461;0.2631579;8.979960441589355
27;0.99879616;0.008570119111958844;0.21052632;9.677207946777344
