epoch;accuracy;loss;val_accuracy;val_loss
0;1.0;0.0;0.42105263;9.92802906036377
1;1.0;0.0;0.42105263;9.928004264831543
2;1.0;0.0;0.42105263;9.928168296813965
3;1.0;2.0330616733549382e-10;0.42105263;9.88983154296875
4;1.0;0.0;0.42105263;9.889826774597168
5;1.0;1.1959197677102116e-11;0.42105263;9.888385772705078
6;1.0;0.0;0.42105263;9.888899803161621
7;1.0;0.0;0.42105263;9.888897895812988
8;1.0;2.3918395354204232e-11;0.42105263;9.897176742553711
9;1.0;8.371435451394017e-11;0.42105263;9.89771556854248
10;1.0;0.0;0.42105263;9.897712707519531
11;1.0;0.0;0.42105263;9.897719383239746
12;1.0;0.0;0.42105263;9.897716522216797
13;1.0;0.0;0.42105263;9.89771842956543
14;1.0;0.0;0.42105263;9.897720336914062
15;1.0;0.0;0.42105263;9.897473335266113
16;1.0;0.0;0.42105263;9.8976469039917
17;1.0;0.0;0.42105263;9.897699356079102
18;1.0;0.0;0.42105263;9.897183418273926
19;1.0;4.066124031020697e-10;0.42105263;9.855757713317871
20;1.0;0.0;0.42105263;9.855752944946289
21;1.0;0.0;0.42105263;9.85611629486084
22;1.0;1.1959197677102116e-11;0.42105263;9.852995872497559
23;1.0;0.0;0.42105263;9.852994918823242
24;1.0;0.0;0.42105263;9.852948188781738
25;1.0;0.0;0.42105263;9.852683067321777
